"Autor.id";"ID_CONVENIO";"TX_OBJETO_CONVENIO";"VL_GLOBAL";"VL_REPASSE";"DT_PUBLICACAO";"acao.ab"
"SIBÁ MACHADO_AC";421207;"Recuperação de Ramais";"R$ 488.004,03";"R$ 487.500,00";"29/09/2014";"IMPLEMENTAÇÃO DE INFRAESTRUTUR"
"SIBÁ MACHADO_AC";400948;"Construção de Porto Fluvial";"R$ 252.550,00";"R$ 250.000,00";"";"IMPLEMENTAÇÃO DE INFRAESTRUTUR"
"SIBÁ MACHADO_AC";537903;"Construção de Mercado Popular";"R$ 400.801,60";"R$ 400.000,00";"";"IMPLEMENTAÇÃO DE INFRAESTRUTUR"
"LEO DE BRITO_AC";540026;"Construção de Cobertura de Quadra Poliesportiva no Bairro Preventório";"R$ 250.501,00";"R$ 250.000,00";"";"IMPLEMENTAÇÃO DE INFRAESTRUTUR"
"LEO DE BRITO_AC";540102;"Aquisição de Caminhão Carga Seca";"R$ 108.300,00";"R$ 108.000,00";"";"IMPLEMENTAÇÃO DE INFRAESTRUTUR"
"LEO DE BRITO_AC";538053;"Construção de Galpão";"R$ 251.005,07";"R$ 250.000,00";"";"IMPLEMENTAÇÃO DE INFRAESTRUTUR"
"SIBÁ MACHADO_AC";371443;"Revitalização da I Etapa do Calçadão da Orla do Rio Acre no Município de Rio Branco";"R$ 3.046.875,00";"R$ 2.925.000,00";"03/01/2014";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";412608;"Mapeamento dos Povos e Comunidades Tradicionais de Matriz Africana de Rio Branco.";"R$ 250.509,30";"R$ 250.000,00";"04/07/2014";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";514219;"Implantação de Melhorias Sanitárias Domiciliares";"R$ 300.350,00";"R$ 300.000,00";"19/01/2016";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";514282;"Implantação de Melhorias Sanitárias Domiciliares para Prevenção e Controle de Doenças e Agravos";"R$ 300.500,00";"R$ 300.000,00";"20/01/2016";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";514281;"Implantação de Melhorias Sanitárias Domiciliares";"R$ 500.550,00";"R$ 500.000,00";"";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";514283;"Implantação de Melhorias Sanitárias Domiciliares para Prevenção e Controle de Doenças e Agravos";"R$ 500.600,00";"R$ 500.000,00";"19/01/2016";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";514205;"Implantação de Melhorias Sanitárias Domiciliares";"R$ 300.500,00";"R$ 300.000,00";"19/01/2016";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";514179;"Implantação de Melhorias Sanitárias Domiciliares nas Comunidades Rurais Amazônia Legal (Projeto Figueira) e Espalha, no Município de Rio Branco.";"R$ 801.602,21";"R$ 799.999,00";"19/01/2016";"FORTALECIMENTO INSTITUCIONAL D"
"SIBÁ MACHADO_AC";353690;"Requalificação de Vias";"R$ 906.850,00";"R$ 888.700,00";"05/05/2015";"IMPLANTAÇÃO DE MELHORIAS SANIT"
"SIBÁ MACHADO_AC";414285;"Implantação de Melhorias Sanitárias Domiciliares";"R$ 500.863,30";"R$ 500.000,00";"19/12/2014";"IMPLANTAÇÃO DE MELHORIAS SANIT"
"SIBÁ MACHADO_AC";508263;"Aquisição de Máquinas e Equipamentos Agrícolas";"R$ 390.964,60";"R$ 390.000,00";"07/01/2016";"IMPLANTAÇÃO DE MELHORIAS SANIT"
"SIBÁ MACHADO_AC";505430;"Projeto de Implantação de Hortas e Casas de Vegetação em áreas Urbana e Periurbana no Município de Rio Branco-AC.";"R$ 501.002,18";"R$ 500.000,00";"02/02/2016";"IMPLANTAÇÃO DE MELHORIAS SANIT"
"SIBÁ MACHADO_AC";426488;"Recapeamento de Ruas e Construção de calçadas";"R$ 493.600,00";"R$ 493.100,00";"17/11/2014";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"MAURÍCIO QUINTELLA LESSA_AL";317927;"Pavimentação de rua JG-Paripueira/Centro de acesso a orla do município.";"R$ 354.450,86";"R$ 292.500,00";"17/01/2013";"FOMENTO AO SETOR AGROPECUÁRIO "
"MAURÍCIO QUINTELLA LESSA_AL";353720;"Implantação de Pavimentação em Vias Públicas Urbanas.";"R$ 1.078.225,46";"R$ 987.600,00";"08/01/2014";"FOMENTO AO SETOR AGROPECUÁRIO "
"MAURÍCIO QUINTELLA LESSA_AL";419770;"Pavimentação e drenagem de diversas ruas no Município de Paripueira/AL.";"R$ 1.790.816,33";"R$ 1.755.000,00";"17/07/2014";"FOMENTO AO SETOR AGROPECUÁRIO "
"MAURÍCIO QUINTELLA LESSA_AL";419088;"RECAPEAMENTO EM ASFALTO DA PRINCIPAL VIA DA CIDADE DA BARRA DE SÃO MIGUEL/ AL- 1ªEtapa";"R$ 250.002,85";"R$ 243.750,00";"08/12/2014";"FOMENTO AO SETOR AGROPECUÁRIO "
"MAURÍCIO QUINTELLA LESSA_AL";506705;"Pavimentação e drenagem em diversas ruas.";"R$ 500.000,00";"R$ 493.100,00";"16/11/2015";"FOMENTO AO SETOR AGROPECUÁRIO "
"MAURÍCIO QUINTELLA LESSA_AL";510533;"Pavimentação no Bairro Peri-Peri em diversas ruas.";"R$ 666.100,00";"R$ 665.414,46";"30/12/2015";"FOMENTO AO SETOR AGROPECUÁRIO "
"MAURÍCIO QUINTELLA LESSA_AL";379835;"Aquisição de equipamentos para o fomento da cadeia produtiva leiteira do Semiárido Alagoano: 10 tanques de resfriamento de leite, 02 ensiladeiras para trator, 05 ensiladeiras para motor elétrico e 02 tratores.";"R$ 499.928,00";"R$ 489.929,44";"08/01/2014";"IMPLANTAÇÃO, AMPLIAÇÃO E MELHO"
"MAURÍCIO QUINTELLA LESSA_AL";312969;"Pavimentação e Drenagem de águas pluviais das ruas: Rua C, D, DC1, Pedro Monteiro, Santa Cecília, Travessa Santo Antônio, Antônio Reinaldo, Olindino de Morais, Santa Lúcia e Ruas B, C, D e E, visa atingir a cadeia produtiva do turismo em 02 vertentes: o";"R$ 1.030.000,00";"R$ 1.000.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"MAURÍCIO QUINTELLA LESSA_AL";274337;"Melhoria do Sistema do Abastecimento de Água do Loteamento Manguaba localizado na Chã do Pilar.";"R$ 600.000,00";"R$ 585.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"ARTHUR LIRA_AL";522879;"AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 349.999,20";"R$ 349.999,20";"11/01/2016";"ESTRUTURAÇÃO DE ACADEMIAS DA S"
"ARTHUR LIRA_AL";522878;"AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 500.000,00";"R$ 500.000,00";"11/01/2016";"ESTRUTURAÇÃO DE ACADEMIAS DA S"
"MAURÍCIO QUINTELLA LESSA_AL";283886;"Construção de um centro de atendimento psicossocial (CAPS).";"R$ 500.000,00";"R$ 487.500,00";"17/10/2012";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"MAURÍCIO QUINTELLA LESSA_AL";373410;"Fortalecimento e estruturação das atividades da Comunidade Acolhedora Divina Misericórdia em Marechal Deodoro, por meio de Veículos e Maquinários, para o desenvolvimento de ações de Geração de emprego e renda durante o período de acolhimento a pessoas em";"R$ 540.000,00";"R$ 500.000,00";"16/01/2014";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"PAULÃO_AL";426792;"Implantação de pavimentação em vias públicas urbanas";"R$ 338.227,00";"R$ 337.827,00";"";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"PAULÃO_AL";426379;"Construção da Ciclovia";"R$ 1.500.000,00";"R$ 1.482.100,00";"14/01/2015";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"PAULÃO_AL";512339;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 1.013.860,00";"R$ 1.000.000,00";"06/01/2016";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"PAULÃO_AL";457250;"AQUISIÇÃO DE PATRULHA MECANIZADA";"R$ 204.000,00";"R$ 200.000,00";"";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"PAULÃO_AL";519913;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 1.722.115,00";"R$ 1.722.115,00";"";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"GIVALDO CARIMBÃO_AL";214030;"Aquisição de Equipamento e Material Permanente para Unidade de Atenção Especializada em Saúde.";"R$ 100.000,00";"R$ 100.000,00";"28/12/2011";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"GIVALDO CARIMBÃO_AL";304157;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE.";"R$ 1.100.000,00";"R$ 1.100.000,00";"08/01/2013";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"JHC_AL";520114;"Implantação e/ou Modernização de Infraestrutura Esportiva";"R$ 500.000,00";"R$ 487.500,00";"24/12/2015";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"JHC_AL";520166;"Reforma, modernização e/ou implantação esportiva na Praça Afrânio Salgado Lajes no Município de Arapiraca/AL.";"R$ 400.000,00";"R$ 385.125,00";"17/12/2015";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"PAULÃO_AL";413168;"O São João de Maceió 2014 foi elaborado de forma a atender às metas propostas, por meio de editais públicos para cada segmento:Edital dos Arraias de Bairros, Edital de Cenografia, Edital de Produção e Edital para programação local.";"R$ 1.189.000,00";"R$ 1.000.000,00";"06/06/2014";"IMPLANTAÇÃO, INSTALAÇÃO E MODE"
"ARTHUR LIRA_AL";290240;"AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE PARA A MATERNIDADE SANTA CATARINA- HOSPITAL SÃO VICENTE DE PAULO.";"R$ 200.000,00";"R$ 200.000,00";"09/01/2013";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";387551;"Pavimentação de Diversas Ruas no município de Taquarana-AL.";"R$ 1.126.095,01";"R$ 987.600,00";"17/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";351846;"Pavimentação de Diversas Ruas.";"R$ 1.028.750,00";"R$ 987.600,00";"11/11/2013";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";351849;"Pavimentação de Diversas Ruas no município de Limoeiro de Anadia.";"R$ 1.007.800,00";"R$ 987.600,00";"09/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";352980;"IMPLANTAÇÃO DE PAVIMENTAÇÃO EM VIAS PÚBLICAS URBANAS";"R$ 1.010.000,00";"R$ 987.600,00";"09/10/2013";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";353610;"PAVIMENTAÇÃO E DRENAGEM DE DIVERSAS RUAS DA BARRA DE SÃO MIGUEL ¿ AL";"R$ 1.017.194,68";"R$ 987.600,00";"11/09/2013";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";353780;"PAVIMENTAÇÃO ASFÁLTICA";"R$ 1.020.000,00";"R$ 987.600,00";"14/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";369812;"Pavimentação e Drenagem em Diversas Ruas.";"R$ 628.299,16";"R$ 592.000,00";"17/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";383177;"PAVIMENTAÇÃO EM DIVERSAS RUAS DO MUNICÍPIO DE ANADIA/AL.";"R$ 1.823.800,00";"R$ 1.778.800,00";"14/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";387774;"Restauração e Reforma de Praças";"R$ 409.888,67";"R$ 392.000,00";"15/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";387415;"Pavimentação de Diversas Ruas no município de Junqueiro-AL.";"R$ 1.247.800,49";"R$ 1.176.000,00";"09/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";387375;"PAVIMENTAÇÃO EM PARALELEPÍPEDO E DRENAGEM";"R$ 1.007.755,10";"R$ 987.600,00";"15/01/2014";"PROMOÇÃO E FOMENTO À CULTURA B"
"ARTHUR LIRA_AL";507529;"Contenção de Erosão Marítima na Orla da Praia de Ponta Verde - 1ª Etapa, em Maceió/AL.";"R$ 488.477,00";"R$ 487.500,00";"31/12/2015";"PROMOÇÃO E FOMENTO À CULTURA B"
"GIVALDO CARIMBÃO_AL";521685;"REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 799.992,06";"R$ 799.992,06";"11/01/2016";"PROMOÇÃO E FOMENTO À CULTURA B"
"PAULÃO_AL";516076;"Realização do projeto Maceió Meu Xodó.";"R$ 998.669,60";"R$ 972.115,00";"03/12/2015";"IMPLEMENTAÇÃO DA POLÍTICA NACI"
"GIVALDO CARIMBÃO_AL";317422;"Implantar o Projeto Quintais Produtivos: Fortalecimento da Rota da Fruticultura e Horticultura no Agreste Alagoano.";"R$ 631.579,00";"R$ 600.000,00";"14/01/2013";"PRESERVAÇÃO DO PATRIMÔNIO CULT"
"GIVALDO CARIMBÃO_AL";378809;"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTEÇÃO SOCIAL ESPECIAL - AQUISIÇÃO DE MATERIAL DE CONSUMO/AQUISIÇÃO DE EQUIPAMENTO";"R$ 204.000,00";"R$ 200.000,00";"03/01/2014";"PRESERVAÇÃO DO PATRIMÔNIO CULT"
"PAULÃO_AL";424761;"Pavimentação e Drenagem do Acesso a Serra da Barriga - 1ª Etapa.";"R$ 1.955.000,00";"R$ 1.950.000,00";"17/07/2014";"APOIO AO DESENVOLVIMENTO SUSTE"
"PAULÃO_AL";424852;"Reforma da antiga Estação Ferroviária e reurbanização do entorno do prédio.";"R$ 400.000,00";"R$ 390.000,00";"11/08/2014";"APOIO AO DESENVOLVIMENTO SUSTE"
"PAULÃO_AL";524002;"Apoiar e fortalecer as iniciativas dos grupos de organizações produtivas das mulheres Rurais do Estado de Alagoas.";"R$ 252.526,00";"R$ 250.000,00";"20/01/2016";"APOIO AO DESENVOLVIMENTO SUSTE"
"PAULÃO_AL";514950;"Apoio à realização de Feiras de Comercialização de Produtos da Reforma Agrária no Estado de Alagoas.";"R$ 252.526,00";"R$ 250.000,00";"";"APOIO AO DESENVOLVIMENTO SUSTE"
"ARTHUR LIRA_AL";274332;"Apoiar o Estado de Alagoas e, por seu Intermédio, os municípios nas ações de melhoria e conservação das estradas vicinais, o que proporcionará significativa melhoria no escoamento da produção agrícola, pecuária e agro-industrial, com a aquisição de 01 (um";"R$ 1.595.000,00";"R$ 1.500.000,00";"14/01/2013";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";278032;"Apoiar o Estado de Alagoas e, por seu Intermédio, os municípios nas ações de melhoria e conservação das estradas vicinais, o que proporcionará significativa melhoria no escoamento da produção agrícola, pecuária e agro-industrial, com a aquisição de 3 (trê";"R$ 2.105.275,00";"R$ 2.000.000,00";"14/01/2013";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";312060;"Apoiar o Estado de Alagoas e, por seu Intermédio, os municípios nas ações de melhoria e conservação das estradas vicinais, o que proporcionará significativa melhoria no escoamento da produção agrícola, pecuária e agro-industrial, com a aquisição de 13 (tr";"R$ 10.000.000,00";"R$ 9.500.000,00";"14/01/2013";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";390998;"AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 600.000,00";"R$ 576.000,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";504734;"Segunda etapa das obras de Pavimentação da Estrada Vicinal de ligação da sede do Município de Taquarana ao Povoado Lagoa Grande, visando dinamizar a agricultura familiar reduzindo os gargalos no escoamento da produção.";"R$ 2.050.000,00";"R$ 2.000.000,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"GIVALDO CARIMBÃO_AL";411071;"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTEÇÃO SOCIAL ESPECIAL ¿ AQUISIÇÃO DE MATERIAL DE CONSUMO E DE VEÍCULO 0 KM";"R$ 156.250,17";"R$ 150.000,00";"19/09/2014";"APOIO A PROJETOS DE DESENVOLVI"
"MAURÍCIO QUINTELLA LESSA_AL";304157;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE.";"R$ 1.100.000,00";"R$ 1.100.000,00";"08/01/2013";"APOIO A PROJETOS DE DESENVOLVI"
"MAURÍCIO QUINTELLA LESSA_AL";381749;"REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 200.000,00";"R$ 200.000,00";"10/01/2014";"APOIO A PROJETOS DE DESENVOLVI"
"MAURÍCIO QUINTELLA LESSA_AL";508044;"O presente contrato de repasse tem por objeto a Aquisição de Equipamentos Agrícolas que beneficiarão agricultores de pequeno e médio porte no município de Santana do Ipanema ¿ AL.";"R$ 599.300,00";"R$ 584.300,00";"24/12/2015";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";436679;"Além de obras de infra- estrutura nas ruas (Pavimentação e drenagem)serão realizadas obras de reforma e adequação de algumas praças.";"R$ 950.231,63";"R$ 931.227,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";426076;"Pavimentação e Drenagem de Diversas Ruas no município de Limoeiro de Anadia.";"R$ 1.000.000,00";"R$ 987.600,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";402605;"Pavimentação e Drenagem de Ruas do Município.";"R$ 990.000,00";"R$ 987.600,00";"14/07/2014";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";420039;"Implantação de pavimentação em vias públicas urbanas";"R$ 988.600,00";"R$ 987.600,00";"14/07/2014";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";426340;"PAVIMENTAÇÃO E DRENAGEM DE DIVERSAS RUAS";"R$ 995.000,00";"R$ 987.600,00";"08/12/2014";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";426712;"CONSTRUÇÃO DE CICLOVIA";"R$ 296.774,27";"R$ 290.245,24";"";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";441955;"CONSTRUÇÃO DE CICLOVIA E PAVIMENTAÇÃO DE RUA";"R$ 491.000,00";"R$ 490.133,00";"05/01/2015";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";456588;"Reforma de Praça na Zona Urbana (Praça Antônio Figueiredo, Emerência Campos e Umbuzeiro) no município de Jacaré dos Homens.";"R$ 370.000,00";"R$ 368.860,34";"";"APOIO A PROJETOS DE DESENVOLVI"
"ARTHUR LIRA_AL";452131;"Pavimentação e Drenagem de Ruas do Município.";"R$ 988.215,40";"R$ 986.215,40";"";"APOIO A PROJETOS DE DESENVOLVI"
"MAURÍCIO QUINTELLA LESSA_AL";120787;"CONSTRUÇÃO DE 01(UMA) PONTE SOBRE O RIO PARAÍBA, LOCALIZADA NO CENTRO DO MUNICÍPIO DE PAULO JACINTO, ESTADO DE ALAGOAS.";"R$ 510.500,00";"R$ 500.000,00";"20/01/2011";"IMPLANTAÇÃO DE OBRAS DE INFRAE"
"MAURÍCIO QUINTELLA LESSA_AL";414711;"Implantação de pavimentação em vias públicas urbanas";"R$ 1.007.600,00";"R$ 987.600,00";"14/07/2014";"IMPLANTAÇÃO DE OBRAS DE INFRAE"
"MAURÍCIO QUINTELLA LESSA_AL";418905;"PAVIMENTAÇÃO EM PARALELIPÍPEDO E CONSTRUÇÃO DE CALÇADAS EM DIVERSAS RUAS  DO MUNICÍPIO DE IGACI -ALAGOAS";"R$ 622.219,63";"R$ 592.000,00";"17/07/2014";"IMPLANTAÇÃO DE OBRAS DE INFRAE"
"MAURÍCIO QUINTELLA LESSA_AL";414896;"CONSTRUÇÃO DE GALPÕES PARA FEIRA LIVRE DE SÃO MIGUEL DOS CAMPOS";"R$ 1.000.000,00";"R$ 987.600,00";"17/12/2014";"IMPLANTAÇÃO DE OBRAS DE INFRAE"
"MAURÍCIO QUINTELLA LESSA_AL";414152;"Pavimentação em Diversas Ruas.";"R$ 802.877,00";"R$ 782.877,00";"26/06/2014";"IMPLANTAÇÃO DE OBRAS DE INFRAE"
"MAURÍCIO QUINTELLA LESSA_AL";351422;"RECAPEAMENTO EM ASFALTO E DRENAGEM PLUVIAL DE DIVERSAS RUAS DA BARRA DE SÃO MIGUEL - AL";"R$ 1.028.319,41";"R$ 975.000,00";"23/08/2013";"APOIO A PROJETOS DE INFRAESTRU"
"MAURÍCIO QUINTELLA LESSA_AL";353480;"Apoio à Projetos de Infraestrutura Turística - Construção da orla lacustre do Sítio Histórico de Marechal Deodoro - 2ª Etapa";"R$ 995.000,00";"R$ 975.000,00";"19/11/2013";"APOIO A PROJETOS DE INFRAESTRU"
"PAULÃO_AL";501314;"Aquisição de um Trator Agrícola com potência mínima de 104 CV e uma batedeira de cereais";"R$ 161.000,00";"R$ 150.000,00";"31/12/2015";"APOIO A PROJETOS DE INFRAESTRU"
"PAULÃO_AL";501324;"Calçamento em diversas ruas no Municipio de Palmeira dos Índios";"R$ 300.602,00";"R$ 300.000,00";"28/12/2015";"APOIO A PROJETOS DE INFRAESTRU"
"PAULÃO_AL";501344;"Reestruturação das Estradas Vicinais";"R$ 500.501,00";"R$ 500.000,00";"28/12/2015";"APOIO A PROJETOS DE INFRAESTRU"
"PAULÃO_AL";501341;"Pavimentação com paralelepípedo e drenagem de diversas ruas no Povoado Promissão, Zona Rural do Município de Inhapi/AL, com total aproximado de 3.089 m² de pavimentação";"R$ 303.000,00";"R$ 300.000,00";"29/12/2015";"APOIO A PROJETOS DE INFRAESTRU"
"PAULÃO_AL";501361;"Aquisição de Patrulha Mecanizada.";"R$ 303.500,00";"R$ 300.000,00";"28/12/2015";"APOIO A PROJETOS DE INFRAESTRU"
"PAULÃO_AL";501397;"AQUISIÇÃO DE PATRULHA MECANIZADA";"R$ 143.000,00";"R$ 140.272,00";"21/01/2016";"APOIO A PROJETOS DE INFRAESTRU"
"GIVALDO CARIMBÃO_AL";352296;"Conclusão da Obra de Pavimentação Asfaltica da ligação da AL-101, até a cidade de Roteiro, através da AL-420 (Estrada de Terra), com extensão de 1,400 km (Estaca 0 a 70). A presente obra de pavimentação tem como finalidade garantir acesso a cidade de Rote";"R$ 1.382.760,70";"R$ 1.350.000,00";"08/01/2014";"PROMOÇÃO E MARKETING DO TURISM"
"GIVALDO CARIMBÃO_AL";363588;"Restauração da Pavimentação Asfaltica das Rodovias AL-415/420,trecho: Entr. BR-101 (São Miguel dos Campos) - Roteiro, beneficiando a economia da região, com melhor  escoamento da produção local e melhoria das condições de acesso da população.";"R$ 2.257.958,03";"R$ 2.145.060,13";"08/01/2014";"PROMOÇÃO E MARKETING DO TURISM"
"GIVALDO CARIMBÃO_AL";415030;"Pavimentação das ruas Rua Domingo Gomes, Rua Ruy Barbosa, Rua Gregório Gomes 1, Rua Marechal Floriano, Rua Tiradentes, Rua Manoel B Filho, Rua do Comércio, Rua Delmiro Gouveia e Rua Maria Ivo, com o intuito de melhorar o transporte e fluxo da produção da";"R$ 2.072.848,39";"R$ 2.000.000,00";"13/08/2014";"PROMOÇÃO E MARKETING DO TURISM"
"GIVALDO CARIMBÃO_AL";449965;"Aquisição de para o sistema de processamento de leite multitubular a vácuo tipo evaporador composto de dois equipamentos 02 (DOIS) EQUIPAMENTOS: 01 (UMA) Unidade de Fabricação de Leite Condensado e Doce de Leite e 01(uma) Máquina Empacotadeira Automática";"R$ 3.046.721,84";"R$ 2.979.821,84";"";"PROMOÇÃO E MARKETING DO TURISM"
"GIVALDO CARIMBÃO_AL";458031;"Aquisição de para o sistema de processamento de leite multitubular a vácuo tipo evaporador composto de dois equipamentos 02 (DOIS) EQUIPAMENTOS: 01 (UMA) Unidade de Fabricação de Leite Condensado e Doce de Leite e 01(uma) Máquina Empacotadeira Automática";"R$ 3.069.216,50";"R$ 2.979.821,84";"17/04/2015";"PROMOÇÃO E MARKETING DO TURISM"
"MAURÍCIO QUINTELLA LESSA_AL";224307;"PAVIMENTAÇÃO ASFÁLTICA NO MUNICÍPIO DE SANTANA DO IPANEMA NAS RUAS DELMIRO GOUVEIA, RICARDO LESSA, SANTA SOFIA, ORMINDO BARROS, CLEMENCIA DE QUEIROS, SEBASTIÃO BASTOS, BENÍCIO BARROS, NOSSA SENHORA DE FÁTIMA, BENEDITO MELO, MARINITA PEIXOTO NOIA, SINHÁ RO";"R$ 2.076.224,29";"R$ 2.000.000,00";"";"APOIO À POLÍTICA NACIONAL DE D"
"MAURÍCIO QUINTELLA LESSA_AL";212848;"Pavimentação de várias Vias do Município em Paralelepipedo, para que auxilie para escoar a produçõa local, bem como interligação de bairros com as rodovias que cerca nosso município..";"R$ 1.042.000,00";"R$ 1.000.000,00";"";"APOIO À POLÍTICA NACIONAL DE D"
"MAURÍCIO QUINTELLA LESSA_AL";213413;"Pavimentação em paralelepípedo e drenagem de águas pluviais das Ruas: João Lopes dos Santos, Dorgival Gonçalves, José Vitorino de Moraes, Manoel O. Guedes, José Manoel de Carvalho, Rua do Sol e São Jorge no Distrito de Luziápolis para dotar o Município de";"R$ 1.095.872,95";"R$ 1.000.000,00";"18/01/2012";"APOIO À POLÍTICA NACIONAL DE D"
"MAURÍCIO QUINTELLA LESSA_AL";231211;"Pavimentação em Paralelepípedo do Bairro Alto da Boa Vista das ruas B, C, D e E, do Loteamento Caetés das ruas C, D e DC-1 e No Bairro do Centro da Travessa Antônio Reinaldo, Travessa Santo Antônio, Rua Santa Cecília, Travessa Santa Lucia, Rua Pedro Monte";"R$ 1.074.000,00";"R$ 1.050.000,00";"18/01/2012";"APOIO À POLÍTICA NACIONAL DE D"
"MAURÍCIO QUINTELLA LESSA_AL";283122;"Construção de Duas Quadras Poliesportivas.";"R$ 250.000,00";"R$ 243.750,00";"";"APOIO À POLÍTICA NACIONAL DE D"
"MAURÍCIO QUINTELLA LESSA_AL";386398;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 2.500.000,00";"R$ 2.500.000,00";"10/01/2014";"APOIO À POLÍTICA NACIONAL DE D"
"MAURÍCIO QUINTELLA LESSA_AL";508601;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 3.000.000,00";"R$ 3.000.000,00";"06/01/2016";"APOIO À POLÍTICA NACIONAL DE D"
"PAULÃO_AL";508545;"PAVIMENTAÇÃO EM DIVERSAS RUAS.";"R$ 503.100,00";"R$ 493.100,00";"30/12/2015";"APOIO À POLÍTICA NACIONAL DE D"
"PAULÃO_AL";508547;"Implantação de Pavimentação em Paralelepípedos em Diversas ruas da Cidade.";"R$ 503.100,00";"R$ 493.100,00";"30/12/2015";"APOIO À POLÍTICA NACIONAL DE D"
